latitude,longitude,radius,addition_date,geohash
-6.306409836,106.6526985,0.08,29/01/2023,
-6.304864883,106.9328499,0.08,29/01/2023,
-6.304864883,106.6430855,0.08,29/01/2023,
-6.304543018,106.9487929,0.01,29/01/2023,
-6.304521561,106.9489861,0.08,29/01/2023,
-6.304521561,106.9486427,0.08,29/01/2023,
-6.302804947,107.1560097,0.08,29/01/2023,
-6.302804947,107.4234581,0.08,29/01/2023,
-6.302783489,107.4235225,0.01,29/01/2023,
-6.302783489,107.4234796,0.01,29/01/2023,
-6.301774979,106.9634056,0.08,29/01/2023,
-6.301603317,107.1536064,0.08,29/01/2023,
-6.301603317,106.3337517,0.08,29/01/2023,
-6.301538944,106.333859,0.01,29/01/2023,
-6.301238537,107.1475339,0.01,29/01/2023,
-6.299886703,107.2833824,0.08,29/01/2023,
-6.299543381,107.1673393,0.08,29/01/2023,
-6.299028397,107.14571,0.08,29/01/2023,
-6.298921108,106.8788409,0.01,29/01/2023,
-6.298856735,106.8789482,0.08,29/01/2023,
-6.296796799,106.8559456,0.08,29/01/2023,
-6.296796799,106.8298531,0.08,29/01/2023,
-6.296625137,106.9908714,0.08,29/01/2023,
-6.296453476,106.9249535,0.08,29/01/2023,
-6.296131611,106.8921447,0.01,29/01/2023,
-6.296110153,106.8919945,0.08,29/01/2023,
-6.294736862,107.1347237,0.08,29/01/2023,
-6.294414997,106.6484284,0.01,29/01/2023,
-6.294393539,106.6485786,0.08,29/01/2023,
-6.293878555,106.8940544,0.08,29/01/2023,
-6.292161942,107.1477699,0.08,29/01/2023,
-6.292054653,107.1549153,0.01,29/01/2023,
-6.291818619,106.7824745,0.08,29/01/2023,
-6.291646957,107.8223991,0.08,29/01/2023,
-6.291475296,106.7488289,0.08,29/01/2023,
-6.291475296,107.0303535,0.08,29/01/2023,
-6.291475296,106.7982674,0.08,29/01/2023,
-6.291453838,107.0681405,0.01,29/01/2023,
-6.290638447,107.1593356,0.01,29/01/2023,
-6.290616989,106.810627,0.08,29/01/2023,
-6.289930344,106.8274498,0.08,29/01/2023,
-6.289865971,106.8273854,0.01,29/01/2023,
-6.289758682,106.7783546,0.08,29/01/2023,
-6.288149357,106.9176793,0.01,29/01/2023,
-6.288106441,107.0221782,0.01,29/01/2023,
-6.288106441,107.0222211,0.01,29/01/2023,
-6.288063526,107.0221782,0.01,29/01/2023,
-6.288042068,107.0221138,0.08,29/01/2023,
-6.286840439,106.6640282,0.08,29/01/2023,
-6.286776066,106.6642213,0.01,29/01/2023,
-6.286668777,106.6643715,0.08,29/01/2023,
-6.286346912,107.0657802,0.01,29/01/2023,
-6.284844875,107.0017505,0.01,29/01/2023,
-6.284780502,107.0018578,0.08,29/01/2023,
-6.283986568,106.7673039,0.01,29/01/2023,
-6.283922195,107.1594429,0.08,29/01/2023,
-6.282205582,107.0458031,0.08,29/01/2023,
-6.281003952,106.9541359,0.08,29/01/2023,
-6.280145645,106.9716454,0.08,29/01/2023,
-6.277678013,106.5711379,0.01,29/01/2023,
-6.277227402,107.0025444,0.08,29/01/2023,
-6.276884079,107.0228004,0.08,29/01/2023,
-6.276712418,106.9922447,0.08,29/01/2023,
-6.276540756,106.9922447,0.08,29/01/2023,
-6.276433468,106.5377069,0.01,29/01/2023,
-6.276369095,106.5376854,0.08,29/01/2023,
-6.275167465,106.9870949,0.08,29/01/2023,
-6.274824142,106.8789482,0.08,29/01/2023,
-6.274652481,106.9644356,0.08,29/01/2023,
-6.274545193,106.9645,0.01,29/01/2023,
-6.27448082,106.9644356,0.08,29/01/2023,
-6.273987293,106.7419839,0.01,29/01/2023,
-6.273965836,106.7419624,0.08,29/01/2023,
-6.272935867,106.9115639,0.08,29/01/2023,
-6.27207756,107.1508598,0.08,29/01/2023,
-6.270704269,106.8576622,0.08,29/01/2023,
-6.268987656,106.8593788,0.08,29/01/2023,
-6.267850399,106.9485784,0.01,29/01/2023,
-6.267786026,106.9486427,0.08,29/01/2023,
-6.267614365,106.6684914,0.08,29/01/2023,
-6.266906261,107.0196033,0.01,29/01/2023,
-6.266584396,106.7841911,0.08,29/01/2023,
-6.265790462,107.0600724,0.01,29/01/2023,
-6.265726089,107.0602226,0.08,29/01/2023,
-6.265726089,106.92873,0.08,29/01/2023,
-6.265039444,107.0252037,0.08,29/01/2023,
-6.263837814,106.7251396,0.08,29/01/2023,
-6.263837814,106.7247963,0.08,29/01/2023,
-6.263816357,106.7247319,0.01,29/01/2023,
-6.263816357,106.724689,0.01,29/01/2023,
-6.263816357,106.7246461,0.01,29/01/2023,
-6.263773441,106.724689,0.01,29/01/2023,
-6.263773441,106.7246461,0.01,29/01/2023,
-6.263666153,106.7251396,0.08,29/01/2023,
-6.262979507,106.8885612,0.08,29/01/2023,
-6.262915134,106.8439507,0.01,29/01/2023,
-6.262464523,106.8659019,0.08,29/01/2023,
-6.262121201,106.8652153,0.08,29/01/2023,
-6.261670589,106.6853786,0.01,29/01/2023,
-6.261606216,106.8154335,0.08,29/01/2023,
-6.260232925,106.7683983,0.08,29/01/2023,
-6.260168552,106.7685485,0.01,29/01/2023,
-6.25954628,107.5731468,0.08,29/01/2023,
-6.259481907,107.573297,0.01,29/01/2023,
-6.259374619,107.5728035,0.08,29/01/2023,
-6.25926733,107.5726104,0.01,29/01/2023,
-6.259202957,107.5724602,0.08,29/01/2023,
-6.258172989,107.0203972,0.08,29/01/2023,
-6.258001328,107.026577,0.08,29/01/2023,
-6.257379055,107.0467257,0.01,29/01/2023,
-6.256821156,107.1271062,0.01,29/01/2023,
-6.256799698,107.1271706,0.08,29/01/2023,
-6.25677824,107.1271062,0.01,29/01/2023,
-6.256628036,106.7103767,0.08,29/01/2023,
-6.256456375,106.8538857,0.08,29/01/2023,
-6.25484705,107.0402026,0.01,29/01/2023,
-6.253881454,107.0770454,0.08,29/01/2023,
-6.25244379,107.0895982,0.01,29/01/2023,
-6.250813007,107.2333217,0.01,29/01/2023,
-6.25079155,107.2332573,0.08,29/01/2023,
-6.250104904,106.993618,0.08,29/01/2023,
-6.249246597,106.9843483,0.08,29/01/2023,
-6.249074936,107.0550728,0.08,29/01/2023,
-6.248559952,106.82024,0.08,29/01/2023,
-6.248066425,106.7557597,0.01,29/01/2023,
-6.248044968,106.7556953,0.08,29/01/2023,
-6.247529984,107.0183372,0.08,29/01/2023,
-6.247358322,106.9585991,0.08,29/01/2023,
-6.246693134,106.7996192,0.01,29/01/2023,
-6.246671677,106.7996407,0.08,29/01/2023,
-6.246500015,106.9919014,0.08,29/01/2023,
-6.246435642,106.7078233,0.01,29/01/2023,
-6.24461174,107.0564461,0.08,29/01/2023,
-6.244161129,107.0256543,0.01,29/01/2023,
-6.244096756,106.7831612,0.08,29/01/2023,
-6.244096756,106.993618,0.08,29/01/2023,
-6.244096756,107.025547,0.08,29/01/2023,
-6.24368906,106.7833543,0.01,29/01/2023,
-6.243646145,107.0560813,0.01,29/01/2023,
-6.243581772,106.9963646,0.08,29/01/2023,
-6.243581772,107.0561028,0.08,29/01/2023,
-6.24341011,106.7498589,0.08,29/01/2023,
-6.243238449,106.5139961,0.08,29/01/2023,
-6.243066788,106.9816017,0.08,29/01/2023,
-6.242895126,106.5630913,0.08,29/01/2023,
-6.242208481,106.8198967,0.08,29/01/2023,
-6.241693497,106.4216423,0.08,29/01/2023,
-6.241521835,107.0619392,0.08,29/01/2023,
-6.241457462,107.0619607,0.01,29/01/2023,
-6.241178513,106.7790413,0.08,29/01/2023,
-6.241006851,106.8301964,0.08,29/01/2023,
-6.23963356,106.7622185,0.08,29/01/2023,
-6.237552166,107.0732474,0.01,29/01/2023,
-6.237401962,106.8789482,0.08,29/01/2023,
-6.23705864,106.6949272,0.08,29/01/2023,
-6.236371994,106.9915581,0.08,29/01/2023,
-6.236200333,106.8185234,0.08,29/01/2023,
-6.234998703,106.9572258,0.08,29/01/2023,
-6.234827042,107.0355034,0.08,29/01/2023,
-6.234140396,107.057476,0.08,29/01/2023,
-6.233453751,106.8377495,0.08,29/01/2023,
-6.232423782,106.5284157,0.08,29/01/2023,
-6.231737137,107.0708656,0.08,29/01/2023,
-6.231672764,107.0710158,0.01,29/01/2023,
-6.231565475,106.9980812,0.08,29/01/2023,
-6.229355335,106.8105197,0.01,29/01/2023,
-6.229333878,106.8250465,0.08,29/01/2023,
-6.228840351,106.630404,0.01,29/01/2023,
-6.228647232,107.0780754,0.08,29/01/2023,
-6.228582859,107.078054,0.01,29/01/2023,
-6.228475571,107.0780754,0.08,29/01/2023,
-6.228303909,106.8552589,0.08,29/01/2023,
-6.227960587,106.8061638,0.08,29/01/2023,
-6.227445602,106.1291313,0.08,29/01/2023,
-6.227424145,106.1292815,0.01,29/01/2023,
-6.227273941,106.7972374,0.08,29/01/2023,
-6.22710228,106.8325996,0.08,29/01/2023,
-6.225728989,106.8047905,0.08,29/01/2023,
-6.225557327,106.9764519,0.08,29/01/2023,
-6.22553587,106.9764733,0.01,29/01/2023,
-6.225385666,107.005291,0.08,29/01/2023,
-6.22469902,106.8109703,0.08,29/01/2023,
-6.224184036,107.0674324,0.08,29/01/2023,
-6.223669052,106.8799782,0.08,29/01/2023,
-6.22313261,106.8338656,0.01,29/01/2023,
-6.222810745,106.9472694,0.08,29/01/2023,
-6.222703457,106.8643355,0.01,29/01/2023,
-6.222639084,106.8428993,0.08,29/01/2023,
-6.222639084,106.8641853,0.08,29/01/2023,
-6.222467422,106.5081596,0.08,29/01/2023,
-6.222467422,106.8913078,0.08,29/01/2023,
-6.222445965,106.791122,0.01,29/01/2023,
-6.2221241,106.7804146,0.08,29/01/2023,
-6.2221241,106.6193962,0.08,29/01/2023,
-6.221952438,107.0245171,0.08,29/01/2023,
-6.221952438,106.9664955,0.08,29/01/2023,
-6.221437454,106.7814445,0.08,29/01/2023,
-6.221265793,106.3509178,0.08,29/01/2023,
-6.221244335,106.3509393,0.01,29/01/2023,
-6.220750809,106.7838478,0.08,29/01/2023,
-6.220064163,107.0784187,0.08,29/01/2023,
-6.21999979,107.0782685,0.01,29/01/2023,
-6.219892502,106.8943977,0.08,29/01/2023,
-6.219871044,106.8943763,0.01,29/01/2023,
-6.219205856,106.6283226,0.08,29/01/2023,
-6.218519211,106.8305397,0.08,29/01/2023,
-6.21714592,107.0605659,0.08,29/01/2023,
-6.215879917,106.4753938,0.01,29/01/2023,
-6.215600967,106.9362831,0.08,29/01/2023,
-6.215536594,106.5070224,0.01,29/01/2023,
-6.215150356,106.5486503,0.01,29/01/2023,
-6.215085983,106.3464546,0.08,29/01/2023,
-6.21493578,106.9212413,0.01,29/01/2023,
-6.214914322,106.9211769,0.08,29/01/2023,
-6.214892864,106.9212842,0.01,29/01/2023,
-6.214742661,107.0629692,0.08,29/01/2023,
-6.214399338,106.8428993,0.08,29/01/2023,
-6.214056015,106.8645287,0.08,29/01/2023,
-6.21336937,106.9249535,0.08,29/01/2023,
-6.211996078,106.9527626,0.08,29/01/2023,
-6.210794449,106.9239235,0.08,29/01/2023,
-6.210772991,106.923945,0.01,29/01/2023,
-6.209936142,106.8775749,0.08,29/01/2023,
-6.209785938,106.8500876,0.01,29/01/2023,
-6.209764481,106.8501091,0.08,29/01/2023,
-6.209421158,106.8844414,0.08,29/01/2023,
-6.208219528,106.8126869,0.08,29/01/2023,
-6.205644608,106.8466759,0.08,29/01/2023,
-6.205472946,106.6176796,0.08,29/01/2023,
-6.205301285,106.8229866,0.08,29/01/2023,
-6.205129623,106.9537926,0.08,29/01/2023,
-6.204957962,106.8181801,0.08,29/01/2023,
-6.204957962,107.1051979,0.08,29/01/2023,
-6.204614639,106.8562889,0.08,29/01/2023,
-6.203241348,106.6090965,0.08,29/01/2023,
-6.203069687,106.8453026,0.08,29/01/2023,
-6.201696396,106.8432426,0.08,29/01/2023,
-6.201589108,106.5737128,0.01,29/01/2023,
-6.201524734,106.5373421,0.08,29/01/2023,
-6.201460361,106.5372348,0.01,29/01/2023,
-6.200666428,106.808567,0.08,29/01/2023,
-6.200323105,106.7828178,0.08,29/01/2023,
-6.199636459,106.778698,0.08,29/01/2023,
-6.198606491,106.9232368,0.08,29/01/2023,
-6.198091507,106.9036674,0.08,29/01/2023,
-6.197404861,106.5452385,0.08,29/01/2023,
-6.197383404,106.5453458,0.01,29/01/2023,
-6.197061539,106.8174934,0.08,29/01/2023,
-6.195516586,106.9335365,0.08,29/01/2023,
-6.195452213,106.9334722,0.01,29/01/2023,
-6.195173264,106.7975807,0.08,29/01/2023,
-6.195001602,106.8192101,0.08,29/01/2023,
-6.194486618,106.6341591,0.08,29/01/2023,
-6.19446516,106.6359401,0.01,29/01/2023,
-6.193971634,106.6341591,0.08,29/01/2023,
-6.193799973,106.8195534,0.08,29/01/2023,
-6.193649769,106.8844628,0.01,29/01/2023,
-6.193628311,106.8844414,0.08,29/01/2023,
-6.193113327,106.593647,0.08,29/01/2023,
-6.192598343,106.8223,0.08,29/01/2023,
-6.192426682,106.8573189,0.08,29/01/2023,
-6.192083359,106.8198967,0.08,29/01/2023,
-6.191911697,106.8786049,0.08,29/01/2023,
-6.191804409,106.8786263,0.01,29/01/2023,
-6.191740036,106.8786049,0.08,29/01/2023,
-6.191568375,107.0440865,0.08,29/01/2023,
-6.191568375,106.9572258,0.08,29/01/2023,
-6.190366745,106.6039467,0.08,29/01/2023,
-6.190195084,106.9726753,0.08,29/01/2023,
-6.189165115,106.7093468,0.08,29/01/2023,
-6.18727684,107.0420265,0.08,29/01/2023,
-6.18727684,107.0423698,0.08,29/01/2023,
-6.187255383,107.0422196,0.01,29/01/2023,
-6.187212467,107.0422196,0.01,29/01/2023,
-6.187169552,107.0422626,0.01,29/01/2023,
-6.187169552,107.0422196,0.01,29/01/2023,
-6.187126637,107.0422626,0.01,29/01/2023,
-6.187126637,107.0422196,0.01,29/01/2023,
-6.187105179,106.8030739,0.08,29/01/2023,
-6.187105179,107.0420265,0.08,29/01/2023,
-6.187105179,107.0423698,0.08,29/01/2023,
-6.186590195,106.7780113,0.08,29/01/2023,
-6.186590195,106.8243599,0.08,29/01/2023,
-6.185731888,106.6104698,0.08,29/01/2023,
-6.185109615,107.0474982,0.01,29/01/2023,
-6.185045242,107.0475197,0.08,29/01/2023,
-6.183671951,106.6650581,0.08,29/01/2023,
-6.183650494,106.9101262,0.01,29/01/2023,
-6.18322134,106.9475484,0.01,29/01/2023,
-6.183156967,106.9472694,0.08,29/01/2023,
-6.183156967,106.9476128,0.08,29/01/2023,
-6.183092594,106.9474196,0.01,29/01/2023,
-6.182641983,106.8205833,0.08,29/01/2023,
-6.182320118,106.7007422,0.01,29/01/2023,
-6.18229866,106.8645287,0.08,29/01/2023,
-6.18229866,106.7007637,0.08,29/01/2023,
-6.182126999,106.8284798,0.08,29/01/2023,
-6.181955338,107.0337868,0.08,29/01/2023,
-6.181783676,106.6217995,0.08,29/01/2023,
-6.181719303,106.6218638,0.01,29/01/2023,
-6.180410385,106.832943,0.08,29/01/2023,
-6.179895401,106.8065071,0.08,29/01/2023,
-6.179380417,106.7831612,0.08,29/01/2023,
-6.178350449,106.7783546,0.08,29/01/2023,
-6.178200245,106.7983747,0.01,29/01/2023,
-6.178178787,106.7982674,0.08,29/01/2023,
-6.178007126,106.7982674,0.08,29/01/2023,
-6.177492142,106.7907143,0.08,29/01/2023,
-6.177341938,106.7990613,0.01,29/01/2023,
-6.17732048,106.798954,0.08,29/01/2023,
-6.175947189,106.8497658,0.08,29/01/2023,
-6.175947189,106.9345665,0.08,29/01/2023,
-6.17390871,106.7702222,0.01,29/01/2023,
-6.173887253,106.7701149,0.08,29/01/2023,
-6.173865795,106.7702651,0.01,29/01/2023,
-6.173715591,106.7265129,0.08,29/01/2023,
-6.17354393,106.6805077,0.08,29/01/2023,
-6.17354393,106.8223,0.08,29/01/2023,
-6.172513962,106.9524193,0.08,29/01/2023,
-6.172170639,106.5898705,0.08,29/01/2023,
-6.172170639,106.6561317,0.08,29/01/2023,
-6.171140671,106.7587852,0.08,29/01/2023,
-6.170110703,106.3358116,0.08,29/01/2023,
-6.169939041,106.8834114,0.08,29/01/2023,
-6.169788837,106.9606805,0.01,29/01/2023,
-6.169595718,106.6654015,0.08,29/01/2023,
-6.169424057,106.7505455,0.08,29/01/2023,
-6.169424057,106.8054771,0.08,29/01/2023,
-6.168909073,106.8432426,0.08,29/01/2023,
-6.168394089,106.7653084,0.08,29/01/2023,
-6.168050766,106.8679619,0.08,29/01/2023,
-6.167857647,106.6995406,0.01,29/01/2023,
-6.167707443,106.5448952,0.08,29/01/2023,
-6.167535782,106.7646217,0.08,29/01/2023,
-6.167085171,106.8625331,0.01,29/01/2023,
-6.167042255,106.862576,0.01,29/01/2023,
-6.167020798,106.9637489,0.08,29/01/2023,
-6.167020798,106.8624687,0.08,29/01/2023,
-6.166334152,106.9321632,0.08,29/01/2023,
-6.166334152,106.8528557,0.08,29/01/2023,
-6.166334152,106.593647,0.08,29/01/2023,
-6.164960861,106.8772316,0.08,29/01/2023,
-6.164960861,106.8700218,0.08,29/01/2023,
-6.1647892,106.8775749,0.08,29/01/2023,
-6.1647892,106.8762016,0.08,29/01/2023,
-6.164617538,106.8768883,0.08,29/01/2023,
-6.164617538,106.8762016,0.08,29/01/2023,
-6.164617538,106.8772316,0.08,29/01/2023,
-6.164617538,106.8775749,0.08,29/01/2023,
-6.164596081,106.8769956,0.01,29/01/2023,
-6.164596081,106.8769526,0.01,29/01/2023,
-6.164553165,106.8770385,0.01,29/01/2023,
-6.164553165,106.8769956,0.01,29/01/2023,
-6.164553165,106.8768668,0.01,29/01/2023,
-6.164553165,106.8772101,0.01,29/01/2023,
-6.16451025,106.8770814,0.01,29/01/2023,
-6.16451025,106.876781,0.01,29/01/2023,
-6.16451025,106.8771243,0.01,29/01/2023,
-6.16451025,106.8769526,0.01,29/01/2023,
-6.16451025,106.8769956,0.01,29/01/2023,
-6.16451025,106.8770385,0.01,29/01/2023,
-6.164467335,106.8769097,0.01,29/01/2023,
-6.164467335,106.8770814,0.01,29/01/2023,
-6.164467335,106.8770385,0.01,29/01/2023,
-6.164467335,106.8769956,0.01,29/01/2023,
-6.164445877,106.8768883,0.08,29/01/2023,
-6.164445877,106.876545,0.08,29/01/2023,
-6.164445877,106.8772316,0.08,29/01/2023,
-6.164445877,106.8775749,0.08,29/01/2023,
-6.164445877,106.8762016,0.08,29/01/2023,
-6.164445877,107.0272636,0.08,29/01/2023,
-6.164424419,106.8770385,0.01,29/01/2023,
-6.164424419,106.8769956,0.01,29/01/2023,
-6.164424419,106.8770814,0.01,29/01/2023,
-6.164424419,106.8771672,0.01,29/01/2023,
-6.164252758,106.6128087,0.01,29/01/2023,
-6.163952351,106.8616319,0.01,29/01/2023,
-6.163930893,106.8617821,0.08,29/01/2023,
-6.163759232,106.7914009,0.08,29/01/2023,
-6.16358757,106.7007637,0.08,29/01/2023,
-6.163072586,106.6592216,0.08,29/01/2023,
-6.163051128,106.6591573,0.01,29/01/2023,
-6.162900925,106.8188667,0.08,29/01/2023,
-6.162729263,107.0406532,0.08,29/01/2023,
-6.162729263,107.0409966,0.08,29/01/2023,
-6.162729263,106.8459892,0.08,29/01/2023,
-6.16266489,107.0407176,0.01,29/01/2023,
-6.16266489,107.0409751,0.01,29/01/2023,
-6.162557602,106.8456459,0.08,29/01/2023,
-6.162557602,106.8487358,0.08,29/01/2023,
-6.162557602,106.8459892,0.08,29/01/2023,
-6.162042618,106.8456459,0.08,29/01/2023,
-6.161806583,106.8670821,0.01,29/01/2023,
-6.161699295,106.8453026,0.08,29/01/2023,
-6.161527634,106.8453026,0.08,29/01/2023,
-6.161527634,106.8281364,0.08,29/01/2023,
-6.161184311,106.8459892,0.08,29/01/2023,
-6.16101265,106.8216133,0.08,29/01/2023,
-6.16101265,106.8010139,0.08,29/01/2023,
-6.160497665,106.82127,0.08,29/01/2023,
-6.159467697,106.8497658,0.08,29/01/2023,
-6.159446239,106.8498302,0.01,29/01/2023,
-6.157751083,106.71175,0.08,29/01/2023,
-6.157729626,106.7118144,0.01,29/01/2023,
-6.156721115,106.8123436,0.08,29/01/2023,
-6.156549454,106.8816948,0.08,29/01/2023,
-6.156549454,106.9541359,0.08,29/01/2023,
-6.156377792,106.7944908,0.08,29/01/2023,
-6.155927181,106.7169642,0.01,29/01/2023,
-6.155176163,106.6657448,0.08,29/01/2023,
-6.155004501,106.669178,0.08,29/01/2023,
-6.15363121,106.7958641,0.08,29/01/2023,
-6.153116226,106.8535423,0.08,29/01/2023,
-6.152772903,106.7838478,0.08,29/01/2023,
-6.152772903,106.8216133,0.08,29/01/2023,
-6.151914597,106.8322563,0.08,29/01/2023,
-6.151914597,106.7869377,0.08,29/01/2023,
-6.151850224,106.7870879,0.01,29/01/2023,
-6.151399612,107.2953987,0.08,29/01/2023,
-6.151399612,106.8140602,0.08,29/01/2023,
-6.150712967,106.8229866,0.08,29/01/2023,
-6.150026321,106.8157768,0.08,29/01/2023,
-6.150026321,107.0337868,0.08,29/01/2023,
-6.150004864,107.0338082,0.01,29/01/2023,
-6.149876118,106.4502454,0.01,29/01/2023,
-6.14985466,106.4501381,0.08,29/01/2023,
-6.149511337,106.8281364,0.08,29/01/2023,
-6.149168015,106.4230156,0.08,29/01/2023,
-6.148996353,106.7148399,0.08,29/01/2023,
-6.148996353,106.7828178,0.08,29/01/2023,
-6.146936417,106.7841911,0.08,29/01/2023,
-6.146936417,106.7845345,0.08,29/01/2023,
-6.146936417,106.7986107,0.08,29/01/2023,
-6.146914959,106.7842555,0.01,29/01/2023,
-6.146914959,106.7844272,0.01,29/01/2023,
-6.145563126,106.8264198,0.08,29/01/2023,
-6.144189835,106.8253899,0.08,29/01/2023,
-6.144125462,106.8254113,0.01,29/01/2023,
-6.144125462,106.8253684,0.01,29/01/2023,
-6.144082546,106.8254113,0.01,29/01/2023,
-6.144082546,106.8253684,0.01,29/01/2023,
-6.144018173,106.8253899,0.08,29/01/2023,
-6.143996716,106.8252826,0.01,29/01/2023,
-6.143996716,106.8253255,0.01,29/01/2023,
-6.1439538,106.8252826,0.01,29/01/2023,
-6.1439538,106.8253255,0.01,29/01/2023,
-6.143910885,106.8253255,0.01,29/01/2023,
-6.143910885,106.8252826,0.01,29/01/2023,
-6.14386797,106.8253255,0.01,29/01/2023,
-6.14386797,106.8252826,0.01,29/01/2023,
-6.143846512,106.8253899,0.08,29/01/2023,
-6.143825054,106.8252826,0.01,29/01/2023,
-6.143782139,106.8252826,0.01,29/01/2023,
-6.143782139,106.8253255,0.01,29/01/2023,
-6.14367485,106.8253899,0.08,29/01/2023,
-6.143331528,106.7395592,0.08,29/01/2023,
-6.143159866,106.7762947,0.08,29/01/2023,
-6.142988205,106.8404961,0.08,29/01/2023,
-6.142816544,106.854229,0.08,29/01/2023,
-6.142129898,106.8247032,0.08,29/01/2023,
-6.141786575,106.7992973,0.08,29/01/2023,
-6.139447689,106.6847777,0.01,29/01/2023,
-6.139383316,106.6846275,0.08,29/01/2023,
-6.139211655,106.7285728,0.08,29/01/2023,
-6.138353348,106.8367195,0.08,29/01/2023,
-6.138353348,106.7848778,0.08,29/01/2023,
-6.138288975,106.8365693,0.01,29/01/2023,
-6.137495041,106.8315697,0.08,29/01/2023,
-6.13704443,106.9054055,0.01,29/01/2023,
-6.136808395,106.8446159,0.08,29/01/2023,
-6.136465073,106.8247032,0.08,29/01/2023,
-6.136293411,106.8253899,0.08,29/01/2023,
-6.136271954,106.8061423,0.01,29/01/2023,
-6.135606766,106.832943,0.08,29/01/2023,
-6.135435104,106.8229866,0.08,29/01/2023,
-6.135156155,106.9911504,0.01,29/01/2023,
-6.133718491,106.8367195,0.08,29/01/2023,
-6.133203506,106.8562889,0.08,29/01/2023,
-6.132173538,106.8456459,0.08,29/01/2023,
-6.132109165,106.9080234,0.01,29/01/2023,
-6.132001877,106.9040108,0.08,29/01/2023,
-6.131937504,106.9039464,0.01,29/01/2023,
-6.131830215,106.8123436,0.08,29/01/2023,
-6.131830215,106.9046974,0.08,29/01/2023,
-6.131808758,106.9048047,0.01,29/01/2023,
-6.131658554,106.9046974,0.08,29/01/2023,
-6.131551266,106.8121076,0.01,29/01/2023,
-6.131486893,106.8120003,0.08,29/01/2023,
-6.131486893,106.9050407,0.08,29/01/2023,
-6.131315231,106.907444,0.08,29/01/2023,
-6.131293774,106.9074655,0.01,29/01/2023,
-6.131250858,106.9074655,0.01,29/01/2023,
-6.131250858,106.9075084,0.01,29/01/2023,
-6.13114357,106.9050407,0.08,29/01/2023,
-6.130821705,106.8784976,0.01,29/01/2023,
-6.130456924,107.0561028,0.08,29/01/2023,
-6.130285263,106.9043541,0.08,29/01/2023,
-6.129362583,106.8419337,0.01,29/01/2023,
-6.129255295,106.7821312,0.08,29/01/2023,
-6.129083633,106.841526,0.08,29/01/2023,
-6.129083633,106.886158,0.08,29/01/2023,
-6.128911972,106.8768883,0.08,29/01/2023,
-6.128418446,106.6241384,0.01,29/01/2023,
-6.128396988,106.7968941,0.08,29/01/2023,
-6.127688885,106.8026233,0.01,29/01/2023,
-6.127195358,106.8514824,0.08,29/01/2023,
-6.126658916,106.7206979,0.01,29/01/2023,
-6.125135422,106.9228935,0.08,29/01/2023,
-6.124792099,106.6863441,0.08,29/01/2023,
-6.124448776,106.7992973,0.08,29/01/2023,
-6.122903824,106.8144035,0.08,29/01/2023,
-6.122903824,106.8947411,0.08,29/01/2023,
-6.120843887,106.9112206,0.08,29/01/2023,
-6.120500565,106.8889046,0.08,29/01/2023,
-6.120479107,106.8887544,0.01,29/01/2023,
-6.119642258,106.8840981,0.08,29/01/2023,
-6.114664078,106.691494,0.08,29/01/2023,
-6.114492416,106.9053841,0.08,29/01/2023,
-6.113462448,106.8899345,0.08,29/01/2023,
-6.11344099,106.8898273,0.01,29/01/2023,
-6.112775803,106.8954277,0.08,29/01/2023,
-6.111917496,106.897831,0.08,29/01/2023,
-6.110651493,106.9189239,0.01,29/01/2023,
-6.110200882,106.7721748,0.08,29/01/2023,
-6.10865593,106.7405891,0.08,29/01/2023,
-6.103162766,106.1377144,0.08,29/01/2023,
-6.102647781,106.9222069,0.08,29/01/2023,
-6.10247612,106.9163704,0.08,29/01/2023,
-6.099042892,106.961689,0.08,29/01/2023,
-6.096467972,106.9610023,0.08,29/01/2023,
-6.087884903,106.1672401,0.08,29/01/2023,
-6.086511612,106.6980171,0.08,29/01/2023,
-6.083936691,106.5781975,0.08,29/01/2023,
-6.071920395,107.3465538,0.08,29/01/2023,
-6.052694321,107.3523903,0.08,29/01/2023,
-5.526208878,105.3528786,0.08,29/01/2023,
-5.454626083,105.2567482,0.08,29/01/2023,
-5.373945236,105.2220726,0.08,29/01/2023,
-5.372915268,105.241642,0.08,29/01/2023,
-5.175161362,119.424305,0.08,29/01/2023,
-5.15868187,119.443531,0.08,29/01/2023,
-3.795518875,102.27911,0.08,29/01/2023,
-3.603429794,115.9265327,0.08,29/01/2023,
-3.603408337,115.9264255,0.01,29/01/2023,
-3.498437405,115.6096244,0.01,29/01/2023,
-3.498373032,115.6096458,0.08,29/01/2023,
-3.420267105,115.9945107,0.08,29/01/2023,
-3.420245647,115.9945321,0.01,29/01/2023,
-3.420202732,115.994575,0.01,29/01/2023,
-3.420202732,115.9945321,0.01,29/01/2023,
-3.252725601,105.3092766,0.08,29/01/2023,
-3.251523972,105.3096199,0.08,29/01/2023,
-3.250322342,105.3116798,0.08,29/01/2023,
-2.98459053,104.7537804,0.08,29/01/2023,
-2.974634171,104.7527504,0.08,29/01/2023,
-2.933263779,104.7853661,0.08,29/01/2023,
-2.928800583,104.7956657,0.08,29/01/2023,
-2.897558212,104.7256279,0.08,29/01/2023,
-2.546682358,140.4562569,0.08,29/01/2023,
-2.226362228,113.916378,0.08,29/01/2023,
-2.169027328,115.4221916,0.08,29/01/2023,
